SIGLA_UF;CODIGO_CARGO;DESCRICAO_CARGO;NOME_CANDIDATO;SEQUENCIAL_CANDIDATO;COD_SITUACAO_CANDIDATURA;DES_SITUACAO_CANDIDATURA;NUMERO_PARTIDO;CODIGO_LEGENDA;CODIGO_OCUPACAO;DESCRICAO_OCUPACAO;IDADE_DATA_ELEICAO;CODIGO_SEXO;DESCRICAO_SEXO;COD_GRAU_INSTRUCAO;DESCRICAO_GRAU_INSTRUCAO;CODIGO_ESTADO_CIVIL;DESCRICAO_ESTADO_CIVIL;CODIGO_COR_RACA;DESCRICAO_COR_RACA;CODIGO_NACIONALIDADE;DESCRICAO_NACIONALIDADE;DESPESA_MAX_CAMPANHA;COD_SIT_TOT_TURNO;DESC_SIT_TOT_TURNO;VALOR_BEM;VALOR_RECEITA
CE;7;DEPUTADO ESTADUAL;BRUNO BARROS GONCALVES;60000000845;2;DEFERIDO;51;60000000021;111;MêDICO;30;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1400000;2;ELEITO POR QP;1230000;598206.37
CE;6;DEPUTADO FEDERAL;PEDRO BENICIO MARQUES MOREIRA;60000000658;2;DEFERIDO;36;60000000017;131;ADVOGADO;55;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;3000000;4;N«O ELEITO;292000;4500
CE;6;DEPUTADO FEDERAL;FRANCISCO DE ASSIS REIS DE OLIVEIRA;60000000670;2;DEFERIDO;36;60000000017;257;EMPRESµRIO;66;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;3000000;4;N«O ELEITO;1475000;55000
CE;7;DEPUTADO ESTADUAL;THIAGO CAMPELO NOGUEIRA;60000000692;2;DEFERIDO;77;60000000018;131;ADVOGADO;32;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1400000;5;SUPLENTE;180000;40368.91
CE;6;DEPUTADO FEDERAL;FRANCISCO DAS CHAGAS GONZAGA;60000000426;2;DEFERIDO;16;60000000011;709;TRABALHADOR DE CONSTRUÄ«O CIVIL;56;2;MASCULINO;2;L“ E ESCREVE;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;60000;4;N«O ELEITO;115000;6509.36
CE;6;DEPUTADO FEDERAL;NIV∂NIA MENEZES AM∂NCIO;60000000430;2;DEFERIDO;16;60000000011;266;PROFESSOR DE ENSINO MêDIO;36;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);2;PRETA;1;BRASILEIRA NATA;60000;4;N«O ELEITO;55000;2471.36
CE;6;DEPUTADO FEDERAL;FRANCINETE MARQUES DE OLIVEIRA;60000000261;2;DEFERIDO;19;60000000008;298;SERVIDOR PÈBLICO MUNICIPAL;70;4;FEMININO;7;SUPERIOR INCOMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;1200000;5;SUPLENTE;8000;600
CE;7;DEPUTADO ESTADUAL;LU÷Z SêRGIO SOUZA DOS SANTOS;60000000275;2;DEFERIDO;27;60000000009;125;ADMINISTRADOR;46;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;1000000;5;SUPLENTE;150000;750
CE;6;DEPUTADO FEDERAL;FRANCISCO LOPES DA SILVA;60000000785;2;DEFERIDO;65;60000000020;277;DEPUTADO;75;2;MASCULINO;8;SUPERIOR COMPLETO;9;DIVORCIADO(A);2;PRETA;1;BRASILEIRA NATA;2800000;3;ELEITO POR MêDIA;321842.97;1643012.52
CE;6;DEPUTADO FEDERAL;JOSE ACRISIO DE SENA;60000000787;2;DEFERIDO;13;60000000020;266;PROFESSOR DE ENSINO MêDIO;52;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2800000;5;SUPLENTE;127500;89685.01
CE;7;DEPUTADO ESTADUAL;FRANCISCO JUNIOR RAMOS PINTO;60000000813;2;DEFERIDO;54;60000000021;221;MOTOBOY;34;2;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;1;SOLTEIRO(A);3;PARDA;1;BRASILEIRA NATA;1500000;5;SUPLENTE;7429.36;1000
CE;7;DEPUTADO ESTADUAL;ANT‚NIO ACCIOLY MAIA NETO;60000000827;2;DEFERIDO;28;60000000021;537;MOTORISTA PARTICULAR;30;2;MASCULINO;7;SUPERIOR INCOMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;1000000;5;SUPLENTE;50000;2005.51
CE;7;DEPUTADO ESTADUAL;RAIMUNDO CORDEIRO DE FREITAS;60000000761;2;DEFERIDO;17;60000000018;257;EMPRESµRIO;58;2;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1400000;5;SUPLENTE;4552395.9;1834.15
CE;7;DEPUTADO ESTADUAL;SERGIO DE ARAUJO LIMA AGUIAR;60000000693;2;DEFERIDO;90;60000000018;277;DEPUTADO;43;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1400000;2;ELEITO POR QP;610430.73;425454
CE;7;DEPUTADO ESTADUAL;ANTONIO PEDRO COELHO;60000000299;2;DEFERIDO;19;60000000009;171;JORNALISTA E REDATOR;50;2;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;800000;5;SUPLENTE;54000;600
CE;7;DEPUTADO ESTADUAL;FERNANDA ENEIDA PESSOA CARACAS DE SOUZA;60000000530;2;DEFERIDO;22;60000000013;257;EMPRESµRIO;48;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1480000;2;ELEITO POR QP;2947999.92;538000
CE;7;DEPUTADO ESTADUAL;ANA PAULA BRAND«O DA SILVA;60000000139;2;DEFERIDO;65;60000000004;113;ENFERMEIRO;30;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1000000;5;SUPLENTE;50000;89656.25
CE;7;DEPUTADO ESTADUAL;INALDO DE FREITAS PIRES;60000000014;2;DEFERIDO;20;60000000001;266;PROFESSOR DE ENSINO MêDIO;45;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;1000000;5;SUPLENTE;10500;1898
CE;7;DEPUTADO ESTADUAL;JOSê JEOVµ SOUTO MOTA;60000000740;2;DEFERIDO;90;60000000018;257;EMPRESµRIO;48;2;MASCULINO;7;SUPERIOR INCOMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;1400000;2;ELEITO POR QP;1512541.5;158371.78
CE;7;DEPUTADO ESTADUAL;JOAO BATISTA GOMES DA SILVA;60000000745;2;DEFERIDO;90;60000000018;111;MêDICO;54;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1400000;5;SUPLENTE;150000;15080
CE;7;DEPUTADO ESTADUAL;JOSE WELINGTON LANDIM;60000000749;2;DEFERIDO;90;60000000018;111;MêDICO;58;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1400000;2;ELEITO POR QP;560708.48;389133.51
CE;7;DEPUTADO ESTADUAL;JONH SANTOS MONTEIRO;60000000439;2;DEFERIDO;70;60000000012;278;VEREADOR;37;2;MASCULINO;6;ENSINO MêDIO COMPLETO;1;SOLTEIRO(A);3;PARDA;1;BRASILEIRA NATA;1400000;5;SUPLENTE;97000;600302.01
CE;7;DEPUTADO ESTADUAL;MARCOS ANTONIO DE ARAUJO MENDONÄA;60000000022;2;DEFERIDO;20;60000000001;131;ADVOGADO;54;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;1;BRASILEIRA NATA;1000000;5;SUPLENTE;257000;21580
CE;7;DEPUTADO ESTADUAL;ALMIR ANTONIO DE SOUSA;60000000551;2;DEFERIDO;45;60000000013;257;EMPRESµRIO;47;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1500000;5;SUPLENTE;600000;7471.4
CE;7;DEPUTADO ESTADUAL;AGENOR GOMES DE ARAUJO NETO;60000000484;2;DEFERIDO;15;60000000013;101;ENGENHEIRO;48;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1480000;2;ELEITO POR QP;1634567.67;1174106.97
CE;7;DEPUTADO ESTADUAL;JOSê ALRI RODRIGUES NOGUEIRA;60000000614;2;DEFERIDO;36;60000000016;257;EMPRESµRIO;59;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1500000;4;N«O ELEITO;1708998.83;74030.9
CE;7;DEPUTADO ESTADUAL;JARBAS BEZERRA XAVIER;60000000173;2;DEFERIDO;65;60000000004;101;ENGENHEIRO;54;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);5;IND÷GENA;1;BRASILEIRA NATA;1000000;5;SUPLENTE;2075000;70705.84
CE;7;DEPUTADO ESTADUAL;MARCELO BRAGA;60000000610;2;DEFERIDO;36;60000000016;266;PROFESSOR DE ENSINO MêDIO;46;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1500000;4;N«O ELEITO;9500;19600
CE;7;DEPUTADO ESTADUAL;ANTONIO ELIAS DA COSTA;60000000553;2;DEFERIDO;45;60000000013;171;JORNALISTA E REDATOR;67;2;MASCULINO;8;SUPERIOR COMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;1500000;5;SUPLENTE;93000;600
CE;7;DEPUTADO ESTADUAL;EXPEDITO LEOPOLDO OLIVEIRA JUNIOR;60000000333;2;DEFERIDO;23;60000000009;296;SERVIDOR PÈBLICO FEDERAL;45;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;900000;5;SUPLENTE;1670000;27148
CE;7;DEPUTADO ESTADUAL;RAIMUNDO COELHO BEZERRA DE FARIAS FILHO;60000000334;2;DEFERIDO;23;60000000009;257;EMPRESµRIO;44;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;900000;5;SUPLENTE;2020000;54900
CE;7;DEPUTADO ESTADUAL;FRANCISCO CARLOS PINTO Sµ;60000000532;2;DEFERIDO;22;60000000013;235;PROFESSOR E INSTRUTOR DE FORMAÄ«O PROFISSIONAL;50;2;MASCULINO;8;SUPERIOR COMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;1480000;5;SUPLENTE;111000;1448
CE;7;DEPUTADO ESTADUAL;FRANCISCO ERIVANDO DOS SANTOS;60000000351;2;DEFERIDO;12;60000000010;278;VEREADOR;42;2;MASCULINO;7;SUPERIOR INCOMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;900000;5;SUPLENTE;430000;44900
CE;7;DEPUTADO ESTADUAL;NIAGARA COSTA DINIZ;60000000356;2;DEFERIDO;12;60000000010;265;PROFESSOR DE ENSINO FUNDAMENTAL;41;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;900000;5;SUPLENTE;400000;7000
CE;7;DEPUTADO ESTADUAL;MARCONDES CHAGAS LOPES FEITOSA;60000000376;2;DEFERIDO;50;60000000011;999;OUTROS;36;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;100000;5;SUPLENTE;10000;2208
CE;7;DEPUTADO ESTADUAL;VANIA MARIA VASCONCELOS DE CASTRO;60000000408;2;DEFERIDO;50;60000000011;134;ASSISTENTE SOCIAL;35;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;1;BRASILEIRA NATA;100000;5;SUPLENTE;60565.92;1384
CE;7;DEPUTADO ESTADUAL;JOSê ROBERTO MENDES SOUZA;60000000137;2;DEFERIDO;65;60000000004;403;"CORRETOR DE IM‡VEIS	 SEGUROS	 T÷TULOS E VALORES";41;2;MASCULINO;6;ENSINO MêDIO COMPLETO;5;VIÈVO(A);1;BRANCA;1;BRASILEIRA NATA;1000000;5;SUPLENTE;225000;32850
CE;7;DEPUTADO ESTADUAL;FRANCISCO XAVIER DE FARIAS JUNIOR;60000000010;2;DEFERIDO;20;60000000001;232;POLICIAL CIVIL;38;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;1000000;5;SUPLENTE;42000;1000
CE;7;DEPUTADO ESTADUAL;PETRONIO PEREIRA DE SOUZA;60000000081;2;DEFERIDO;40;60000000002;142;PROFESSOR DE ENSINO SUPERIOR;53;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;600000;4;N«O ELEITO;385048.94;42835.34
CE;6;DEPUTADO FEDERAL;LEDA MARIA DO NASCIMENTO PEREIRA;60000000087;2;DEFERIDO;40;60000000002;581;DONA DE CASA;55;4;FEMININO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;900000;4;N«O ELEITO;200000;23990.34
CE;6;DEPUTADO FEDERAL;GRACIA MARIA LAFAYETE SANTOS;60000000073;2;DEFERIDO;40;60000000002;125;ADMINISTRADOR;39;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;900000;4;N«O ELEITO;6000;18990.34
CE;7;DEPUTADO ESTADUAL;JOAO BATISTA GOMES MOTA;60000000559;2;DEFERIDO;45;60000000013;171;JORNALISTA E REDATOR;43;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1500000;5;SUPLENTE;330000;6200.29
CE;7;DEPUTADO ESTADUAL;MARCOS RODRIGUES CORDEIRO;60000000564;2;DEFERIDO;45;60000000013;111;MêDICO;45;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;1500000;5;SUPLENTE;96000;11640.05
CE;7;DEPUTADO ESTADUAL;PAULO GIOVANI ANDRADE RODRIGUES;60000000370;2;DEFERIDO;50;60000000011;265;PROFESSOR DE ENSINO FUNDAMENTAL;46;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;100000;5;SUPLENTE;87000;6082
CE;6;DEPUTADO FEDERAL;LEIDE OLIVEIRA PESSOA DANTAS;60000000642;2;DEFERIDO;43;60000000017;297;SERVIDOR PÈBLICO ESTADUAL;53;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;2800000;4;N«O ELEITO;158500;7495.91
CE;7;DEPUTADO ESTADUAL;WALTER SOARES PINHEIRO;60000000685;2;DEFERIDO;31;60000000018;257;EMPRESµRIO;32;2;MASCULINO;4;ENSINO FUNDAMENTAL COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;1400000;5;SUPLENTE;435000;25000
CE;6;DEPUTADO FEDERAL;JOSE MANOEL DOS SANTOS NETO;60000000640;2;DEFERIDO;43;60000000017;169;COMERCIANTE;43;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;2800000;4;N«O ELEITO;121323.14;18657.51
CE;7;DEPUTADO ESTADUAL;JOSE TEODORO SOARES;60000000752;2;DEFERIDO;55;60000000018;277;DEPUTADO;73;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;1400000;5;SUPLENTE;2353543.64;668000
CE;7;DEPUTADO ESTADUAL;EUVALDO REIS DA COSTA;60000000710;2;DEFERIDO;10;60000000018;171;JORNALISTA E REDATOR;45;2;MASCULINO;6;ENSINO MêDIO COMPLETO;9;DIVORCIADO(A);3;PARDA;1;BRASILEIRA NATA;1400000;5;SUPLENTE;480000;121977.51
CE;7;DEPUTADO ESTADUAL;ELIANE JUV“NCIO BARROS;60000000451;2;DEFERIDO;33;60000000012;394;AUXILIAR DE ESCRIT‡RIO E ASSEMELHADOS;36;4;FEMININO;7;SUPERIOR INCOMPLETO;1;SOLTEIRO(A);2;PRETA;1;BRASILEIRA NATA;1400000;5;SUPLENTE;114500;88929.71
CE;6;DEPUTADO FEDERAL;AMILTON ALVES GOMES;60000000257;2;DEFERIDO;27;60000000008;921;MILITAR REFORMADO;59;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;1500000;5;SUPLENTE;791200;4359.2
CE;6;DEPUTADO FEDERAL;FRANCISCO VAIDON OLIVEIRA;60000000256;2;DEFERIDO;27;60000000008;169;COMERCIANTE;39;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1500000;5;SUPLENTE;80000;42350
CE;7;DEPUTADO ESTADUAL;CARLA DE ANDRADE GOMES;60000000282;2;DEFERIDO;27;60000000009;397;RECEPCIONISTA;27;4;FEMININO;7;SUPERIOR INCOMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;1000000;5;SUPLENTE;115000;750
CE;7;DEPUTADO ESTADUAL;DIMAS MATIAS DA SILVA;60000000284;2;DEFERIDO;27;60000000009;537;MOTORISTA PARTICULAR;53;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1000000;5;SUPLENTE;237000;900
CE;6;DEPUTADO FEDERAL;ANDRE PEIXOTO FIGUEIREDO LIMA;60000000773;2;DEFERIDO;12;60000000020;121;ECONOMISTA;47;2;MASCULINO;8;SUPERIOR COMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;2800000;2;ELEITO POR QP;4344667.78;1040950
CE;6;DEPUTADO FEDERAL;DEODATO JOSE RAMALHO JUNIOR;60000000778;2;DEFERIDO;13;60000000020;131;ADVOGADO;58;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2800000;5;SUPLENTE;770184.14;190775
CE;6;DEPUTADO FEDERAL;RITA MONTENEGRO ALVES GOMES;60000000805;2;DEFERIDO;90;60000000020;265;PROFESSOR DE ENSINO FUNDAMENTAL;51;4;FEMININO;8;SUPERIOR COMPLETO;5;VIÈVO(A);3;PARDA;1;BRASILEIRA NATA;2800000;5;SUPLENTE;145221.24;39620.3
CE;6;DEPUTADO FEDERAL;RONALDO MANCHADO MARTINS;60000000806;2;DEFERIDO;10;60000000020;277;DEPUTADO;36;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2800000;2;ELEITO POR QP;226598.37;1300757.51
CE;6;DEPUTADO FEDERAL;ANT‚NIO ALMIR DE SOUSA;60000000071;2;DEFERIDO;40;60000000002;296;SERVIDOR PÈBLICO FEDERAL;47;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;900000;4;N«O ELEITO;236398.89;58803.16
CE;7;DEPUTADO ESTADUAL;CELIA MARIA DE SOUZA ALVES;60000000332;2;DEFERIDO;23;60000000009;999;OUTROS;54;4;FEMININO;4;ENSINO FUNDAMENTAL COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;900000;5;SUPLENTE;66000;1448
CE;7;DEPUTADO ESTADUAL;VERONICA GURGEL SILVA;60000000855;2;DEFERIDO;51;60000000021;113;ENFERMEIRO;52;4;FEMININO;8;SUPERIOR COMPLETO;7;SEPARADO(A) JUDICIALMENTE;1;BRANCA;1;BRASILEIRA NATA;1400000;5;SUPLENTE;540000;6600
CE;7;DEPUTADO ESTADUAL;KLEBER SANTANA RAMOS;60000000319;2;DEFERIDO;19;60000000009;999;OUTROS;30;2;MASCULINO;6;ENSINO MêDIO COMPLETO;1;SOLTEIRO(A);3;PARDA;1;BRASILEIRA NATA;800000;5;SUPLENTE;30000;600
CE;7;DEPUTADO ESTADUAL;FRANCISCO TALES MACEDO JUNIOR;60000000751;2;DEFERIDO;55;60000000018;131;ADVOGADO;30;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;1400000;5;SUPLENTE;145000;133800
CE;7;DEPUTADO ESTADUAL;FRANCISCO CHARLYS MOREIRA DE MENEZES;60000000437;2;DEFERIDO;50;60000000011;101;ENGENHEIRO;32;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;100000;5;SUPLENTE;390500;3040.6
CE;6;DEPUTADO FEDERAL;MORONI BING TORGAN;60000000246;2;DEFERIDO;25;60000000008;922;SERVIDOR PÈBLICO CIVIL APOSENTADO;58;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;3000000;2;ELEITO POR QP;692510;1118282.48
CE;6;DEPUTADO FEDERAL;VICENTE FERREIRA DE ARRUDA COELHO;60000000769;2;DEFERIDO;90;60000000020;131;ADVOGADO;85;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2800000;5;SUPLENTE;580915.34;257007.51
CE;6;DEPUTADO FEDERAL;JOSE ARNON CRUZ BEZERRA DE MENEZES;60000000790;2;DEFERIDO;14;60000000020;277;DEPUTADO;63;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2800000;3;ELEITO POR MêDIA;1242000;426457.51
CE;6;DEPUTADO FEDERAL;FRANCILENE C∂NDIDO DOS SANTOS;60000000397;2;DEFERIDO;50;60000000011;266;PROFESSOR DE ENSINO MêDIO;41;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;50000;4;N«O ELEITO;170000;2830
CE;7;DEPUTADO ESTADUAL;AUDIC CAVALCANTE MOTA DIAS;60000001058;2;DEFERIDO;15;60000000013;131;ADVOGADO;31;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1480000;3;ELEITO POR MêDIA;723329.34;221906.12
CE;7;DEPUTADO ESTADUAL;MARCUS VAGNE REBOUÄAS;60000001060;2;DEFERIDO;23;60000000009;257;EMPRESµRIO;44;2;MASCULINO;4;ENSINO FUNDAMENTAL COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;900000;5;SUPLENTE;1090000;1448
CE;7;DEPUTADO ESTADUAL;ANA VALERIA ESCOLASTICO MENDONÄA;60000000719;2;DEFERIDO;13;60000000018;292;AGENTE ADMINISTRATIVO;52;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;1400000;5;SUPLENTE;115000;2000
CE;7;DEPUTADO ESTADUAL;ANTONIO CARLOS DE FREITAS SOUZA;60000000720;2;DEFERIDO;13;60000000018;277;DEPUTADO;41;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1400000;5;SUPLENTE;140123.12;335840
CE;7;DEPUTADO ESTADUAL;FRANCISCO JOSê DE SOUSA;60000000145;2;DEFERIDO;65;60000000004;136;COMUNIC‡LOGO;55;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);2;PRETA;1;BRASILEIRA NATA;1000000;5;SUPLENTE;121000;54887.25
CE;6;DEPUTADO FEDERAL;ANDRê  RAMOS SILVA;60000000645;2;DEFERIDO;54;60000000017;133;SOCI‡LOGO;32;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);2;PRETA;1;BRASILEIRA NATA;2500000;4;N«O ELEITO;56990;228950
CE;7;DEPUTADO ESTADUAL;NAUMI GOMES DE AMORIM;60000000705;2;DEFERIDO;17;60000000018;257;EMPRESµRIO;47;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;1400000;2;ELEITO POR QP;230900;249955.19
CE;6;DEPUTADO FEDERAL;LUISA GONÄALVES DA SILVA;60000000380;2;DEFERIDO;50;60000000011;131;ADVOGADO;57;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;50000;4;N«O ELEITO;25661.72;5730
CE;7;DEPUTADO ESTADUAL;ANTONIO PINHEIRO GRANJA;60000000738;2;DEFERIDO;90;60000000018;111;MêDICO;57;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1400000;2;ELEITO POR QP;866801.04;191057.51
CE;6;DEPUTADO FEDERAL;VALDIR BARBOSA DE MEDEIROS;60000000385;2;DEFERIDO;50;60000000011;213;FISCAL;43;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;50000;4;N«O ELEITO;203000;2847
CE;6;DEPUTADO FEDERAL;ANIBAL FERREIRA GOMES;60000000571;2;DEFERIDO;15;60000000014;277;DEPUTADO;61;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2800000;2;ELEITO POR QP;2036522.23;229600
CE;7;DEPUTADO ESTADUAL;MARCILIO CATUNDA FERREIRA GOMES;60000000621;2;DEFERIDO;36;60000000016;121;ECONOMISTA;55;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1500000;4;N«O ELEITO;975000;96928
CE;6;DEPUTADO FEDERAL;JO«O ARTHUR PESSOA DE CARVALHO;60000000247;2;DEFERIDO;25;60000000008;257;EMPRESµRIO;51;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;3000000;5;SUPLENTE;17823;7010
CE;7;DEPUTADO ESTADUAL;VALDIVINO LOPES TRINDADE;60000000477;2;DEFERIDO;11;60000000012;257;EMPRESµRIO;60;2;MASCULINO;4;ENSINO FUNDAMENTAL COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1400000;5;SUPLENTE;5285000;19400
CE;7;DEPUTADO ESTADUAL;JOAO ROSENDO DA SILVA;60000000035;2;DEFERIDO;20;60000000001;142;PROFESSOR DE ENSINO SUPERIOR;63;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;1000000;5;SUPLENTE;260000;50
CE;7;DEPUTADO ESTADUAL;MANOEL VERAS;60000001059;2;DEFERIDO;19;60000000009;257;EMPRESµRIO;43;2;MASCULINO;6;ENSINO MêDIO COMPLETO;1;SOLTEIRO(A);3;PARDA;1;BRASILEIRA NATA;800000;5;SUPLENTE;30000;1200
CE;7;DEPUTADO ESTADUAL;ARTUR JOSE VIEIRA BRUNO;60000000721;2;DEFERIDO;13;60000000018;277;DEPUTADO;55;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1400000;5;SUPLENTE;1050004.7;269760
